,dependency,doc_id,lemmatized,parent_id,pol,sentence_id,tag,word,word_id
14724,nmod,41.0,тупой,8,0.0,39.0,ADJ,тупых,5
14725,advmod,41.0,уже,7,0.0,39.0,ADV,уже,6
14726,advmod,41.0,сейчас,8,0.0,39.0,ADV,сейчас,7
14727,ROOT,41.0,понятно,0,0.0,39.0,ADJ,понятно,8
14728,punct,41.0,",",8,0.0,39.0,PUNCT,",",9
14729,mark,41.0,что,15,0.0,39.0,SCONJ,что,10
14730,amod,41.0,новый,12,0.0,39.0,ADJ,новая,11
14731,nsubj,41.0,власть,15,0.0,39.0,NOUN,власть,12
14732,nmod,41.0,ничто,15,0.0,39.0,PRON,ничем,13
14733,neg,41.0,не,15,0.0,39.0,PART,не,14
14734,advcl,41.0,хороший,8,0.0,39.0,ADJ,лучше,15
14735,nmod,41.0,старый,15,0.0,39.0,ADJ,старой,16
14736,punct,41.0,",",16,0.0,39.0,PUNCT,",",17
14737,cc,41.0,а,15,0.0,39.0,CONJ,а,18
14738,conj,41.0,мочь,15,0.0,39.0,VERB,может,19
14739,advmod,41.0,и,21,0.0,39.0,PART,и,20
14740,dobj,41.0,худой,19,0.0,39.0,ADJ,хуже,21
14741,punct,41.0,",",21,0.0,39.0,PUNCT,",",22
14742,mark,41.0,что,24,0.0,39.0,SCONJ,что,23
14743,advcl,41.0,остаться,21,0.0,39.0,VERB,осталось,24
14744,amod,41.0,тем,24,0.0,39.0,ADJ,тем,25
14745,advmod,41.0,же,25,0.0,39.0,PART,же,26
14746,amod,41.0,самый,25,0.0,39.0,ADJ,самым,27
14747,nsubj,41.0,отношение,24,0.0,39.0,NOUN,отношение,28
14748,case,41.0,к,30,0.0,39.0,ADP,к,29
14749,dobj,41.0,гражданин,28,0.0,39.0,NOUN,гражданам,30
14750,cc,41.0,как,30,0.0,39.0,SCONJ,как,31
14751,advmod,41.0,лох,30,0.0,39.0,NOUN,лохам,32
14752,punct,41.0,",",32,0.0,39.0,PUNCT,",",33
14753,conj,41.0,остаться,24,0.0,39.0,VERB,осталась,34
14754,advmod,41.0,ярко,36,0.0,39.0,ADV,ярко,35
14755,amod,41.0,выразить,38,0.0,39.0,VERB,выраженная,36
14756,amod,41.0,уголовный,38,0.0,39.0,ADJ,уголовная,37
14757,nsubj,41.0,сущность,34,0.0,39.0,NOUN,сущность,38
14758,amod,41.0,украинский,40,0.0,39.0,ADJ,украинской,39
14759,nmod,41.0,власть,38,0.0,39.0,NOUN,власти,40
14760,punct,41.0,",",40,0.0,39.0,PUNCT,",",41
14761,det,41.0,она,44,0.0,39.0,DET,ее,42
14762,amod,41.0,компрадорсковоровский,44,0.0,39.0,ADJ,компрадорсковоровской,43
14763,nsubj,41.0,характер,49,0.0,39.0,NOUN,характер,44
14764,advmod,41.0,просто,47,0.0,39.0,PART,просто,45
14765,case,41.0,на,47,0.0,39.0,ADP,на,46
14766,nmod,41.0,смена,49,0.0,39.0,NOUN,смену,47
14767,dobj,41.0,вымогатель,47,0.0,39.0,NOUN,вымогателям,48
14768,acl:relcl,41.0,прислать,40,0.0,39.0,VERB,пришли,49
14769,amod,41.0,профессиональный,51,0.0,39.0,ADJ,профессиональные,50
14770,nsubj,41.0,аферист,49,0.0,39.0,NOUN,аферисты,51
14771,case,41.0,с,55,0.0,39.0,ADP,с,52
14772,neg,41.0,не,54,0.0,39.0,PART,не,53
14773,amod,41.0,меньший,55,0.0,39.0,ADJ,меньшими,54
14774,nmod,41.0,аппетит,51,0.0,39.0,NOUN,аппетитами,55
14775,punct,41.0,.,8,0.0,39.0,PUNCT,.,56
14776,case,41.0,на,2,0.0,40.0,ADP,На,1
14777,nmod,41.0,украина,4,0.0,40.0,NOUN,Украине,2
14778,nmod,41.0,попрежний,4,0.0,40.0,VERB,попрежнему,3
14779,ROOT,41.0,нет,0,0.0,40.0,VERB,нет,4
14780,nsubj,41.0,элита,4,0.0,40.0,NOUN,элиты,5
14781,punct,41.0,",",5,0.0,40.0,PUNCT,",",6
14782,case,41.0,для,8,0.0,40.0,ADP,для,7
14783,nmod,41.0,который,11,0.0,40.0,ADJ,которой,8
14784,det,41.0,этот,10,0.0,40.0,DET,эта,9
14785,nsubj,41.0,страна,11,0.0,40.0,NOUN,страна,10
14786,acl:relcl,41.0,являться,5,0.0,40.0,VERB,являлась,11
14787,aux,41.0,бы,11,0.0,40.0,PART,бы,12
14788,det,41.0,они,14,0.0,40.0,PRON,их,13
14789,dobj,41.0,родина,11,0.0,40.0,NOUN,Родиной,14
14790,punct,41.0,",",14,0.0,40.0,PUNCT,",",15
14791,nsubj,41.0,весь,17,0.0,40.0,NOUN,все,16
14792,conj,41.0,воровать,4,0.0,40.0,VERB,воруют,17
14793,cc,41.0,и,4,0.0,40.0,CONJ,и,18
14794,conj,41.0,вывозить,4,0.0,40.0,VERB,вывозят,19
14795,xcomp,41.0,наворовать,19,0.0,40.0,VERB,наворованное,20
14796,punct,41.0,",",20,0.0,40.0,PUNCT,",",21
14797,cc,41.0,а,4,0.0,40.0,CONJ,а,22
14798,case,41.0,на,24,0.0,40.0,ADP,на,23
14799,nmod,41.0,день,29,0.0,40.0,NOUN,день,24
14800,nmod,41.0,х,24,0.0,40.0,NOUN,Х,25
14801,case,41.0,у,29,0.0,40.0,ADP,у,26
14802,det,41.0,каждый,29,0.0,40.0,DET,каждого,27
14803,advmod,41.0,наготове,27,0.0,40.0,ADV,наготове,28
14804,conj,41.0,план,4,0.0,40.0,NOUN,план,29
14805,dobj,41.0,побег,29,0.0,40.0,NOUN,побега,30
14806,case,41.0,из,32,0.0,40.0,ADP,из,31
14807,nmod,41.0,страна,30,0.0,40.0,NOUN,страны,32
14808,punct,41.0,.,4,0.0,40.0,PUNCT,.,33
14809,nsubj,41.0,метастаз,5,0.0,41.0,NOUN,Метастазы,1
14810,amod,41.0,криминальный,3,0.0,41.0,ADJ,криминального,2
14811,nmod,41.0,менталитет,1,0.0,41.0,NOUN,менталитета,3
14812,neg,41.0,не,5,0.0,41.0,PART,не,4
14813,ROOT,41.0,ограничиваться,0,0.0,41.0,VERB,ограничиваются,5
14814,dobj,41.0,власть,5,0.0,41.0,NOUN,властью,6
14815,punct,41.0,",",6,0.0,41.0,PUNCT,",",7
14816,nsubj,41.0,они,9,0.0,41.0,PRON,они,8
14817,conj,41.0,проникнуть,5,0.0,41.0,VERB,проникли,9
14818,advmod,41.0,глубоко,12,0.0,41.0,ADV,глубоко,10
14819,case,41.0,в,12,0.0,41.0,ADP,в,11
14820,dobj,41.0,тело,9,0.0,41.0,NOUN,тело,12
14821,nmod,41.0,страна,12,0.0,41.0,NOUN,страны,13
14822,punct,41.0,",",13,0.0,41.0,PUNCT,",",14
14823,cc,41.0,и,5,0.0,41.0,CONJ,и,15
14824,case,41.0,в,17,0.0,41.0,ADP,в,16
14825,nmod,41.0,случай,22,0.0,41.0,NOUN,случае,17
14826,amod,41.0,силовой,19,0.0,41.0,ADJ,силовой,18
14827,dobj,41.0,смена,17,0.0,41.0,NOUN,смены,19
14828,dobj,41.0,власть,19,0.0,41.0,NOUN,власти,20
14829,advmod,41.0,почти,22,0.0,41.0,ADV,почти,21
14830,conj,41.0,неизбежный,5,0.0,41.0,ADJ,неизбежен,22
14831,nsubj,41.0,исход,22,0.0,41.0,NOUN,исход,23
14832,punct,41.0,",",23,0.0,41.0,PUNCT,",",24
14833,mark,41.0,когда,29,0.0,41.0,SCONJ,когда,25
14834,case,41.0,на,27,0.0,41.0,ADP,на,26
14835,nmod,41.0,смена,29,0.0,41.0,NOUN,смену,27
14836,dep,41.0,наворовать,27,0.0,41.0,VERB,наворовавшим,28
14837,advcl,41.0,прийти,23,0.0,41.0,VERB,придут,29
14838,nsubj,41.0,тот,29,0.0,41.0,NOUN,те,30
14839,punct,41.0,",",30,0.0,41.0,PUNCT,",",31
14840,nsubj,41.0,кто,33,0.0,41.0,PRON,кто,32
14841,acl:relcl,41.0,мечтать,30,0.0,41.0,VERB,мечтает,33
14842,xcomp,41.0,наворовать,33,0.0,41.0,VERB,наворовать,34
14843,punct,41.0,.,5,0.0,41.0,PUNCT,.,35
14844,cc,41.0,а,5,0.0,42.0,CONJ,А,1
14845,advmod,41.0,так,5,0.0,42.0,ADV,так,2
14846,cc,41.0,как,5,0.0,42.0,SCONJ,как,3
14847,nsubj,41.0,ресурс,5,0.0,42.0,NOUN,ресурсов,4
14848,ROOT,41.0,становиться,0,0.0,42.0,VERB,становится,5
14849,advmod,41.0,весь,7,0.0,42.0,PART,все,6
14850,amod,41.0,маленький,5,0.0,42.0,ADV,меньше,7
14851,cc,41.0,и,7,0.0,42.0,CONJ,и,8
14852,conj,41.0,маленький,7,0.0,42.0,ADV,меньше,9
14853,punct,41.0,",",9,0.0,42.0,PUNCT,",",10
14854,cc,41.0,то,5,0.0,42.0,CONJ,то,11
14855,nsubj,41.0,способ,18,0.0,42.0,NOUN,способы,12
14856,dobj,41.0,изъятие,12,0.0,42.0,NOUN,изъятия,13
14857,dobj,41.0,рента,13,0.0,42.0,NOUN,ренты,14
14858,cop,41.0,быть,18,0.0,42.0,AUX,будут,15
14859,advmod,41.0,весь,17,0.0,42.0,PART,все,16
14860,advmod,41.0,более,18,0.0,42.0,ADV,более,17
14861,parataxis,41.0,наглый,5,0.0,42.0,ADJ,наглыми,18
14862,cc,41.0,и,18,0.0,42.0,CONJ,и,19
14863,conj,41.0,насильственный,18,0.0,42.0,ADJ,насильственными,20
14864,punct,41.0,.,5,0.0,42.0,PUNCT,.,21
14865,nsubj,41.0,создать,8,0.0,43.0,VERB,Создать,1
14866,amod,41.0,новый,6,0.0,43.0,ADJ,новую,2
14867,punct,41.0,",",2,0.0,43.0,PUNCT,",",3
14868,advmod,41.0,качественно,5,0.0,43.0,ADV,качественно,4
14869,conj,41.0,иной,2,0.0,43.0,ADJ,иную,5
14870,dobj,41.0,элита,1,0.0,43.0,NOUN,элиту,6
14871,advmod,41.0,уже,8,0.0,43.0,ADV,уже,7
14872,ROOT,41.0,невозможно,0,0.0,43.0,ADJ,невозможно,8
14873,nsubj,41.0,время,10,0.0,43.0,NOUN,времени,9
14874,parataxis,41.0,нет,8,0.0,43.0,VERB,нет,10
14875,punct,41.0,.,8,0.0,43.0,PUNCT,.,11
14876,case,41.0,в,3,0.0,44.0,ADP,В,1
14877,det,41.0,этот,3,0.0,44.0,DET,этих,2
14878,nmod,41.0,условие,12,0.0,44.0,NOUN,условиях,3
14879,nsubj,41.0,аннексия,12,0.0,44.0,NOUN,аннексия,4
14880,dobj,41.0,россия,4,0.0,44.0,NOUN,Россией,5
14881,case,41.0,с,7,0.0,44.0,ADP,с,6
14882,nmod,41.0,выход,4,0.0,44.0,NOUN,выходом,7
14883,case,41.0,на,9,0.0,44.0,ADP,на,8
14884,nmod,41.0,граница,7,0.0,44.0,NOUN,границы,9
14885,amod,41.0,1939,11,0.0,44.0,NUM,1939,10
14886,nmod,41.0,год,9,0.0,44.0,NOUN,года,11
14887,ROOT,41.0,выглядеть,0,0.0,44.0,VERB,выглядит,12
14888,advmod,41.0,едва,15,0.0,44.0,PART,едва,13
14889,advmod,41.0,ли,13,0.0,44.0,PART,ли,14
14890,neg,41.0,не,16,0.0,44.0,PART,не,15
14891,amod,41.0,хороший,17,0.0,44.0,ADJ,наилучшим,16
14892,dobj,41.0,выход,12,0.0,44.0,NOUN,выходом,17
14893,case,41.0,для,20,0.0,44.0,ADP,для,18
14894,amod,41.0,украинский,20,0.0,44.0,ADJ,украинского,19
14895,nmod,41.0,народ,17,0.0,44.0,NOUN,народа,20
14896,cc,41.0,и,17,0.0,44.0,CONJ,и,21
14897,neg,41.0,не,23,0.0,44.0,PART,не,22
14898,conj,41.0,хороший,17,0.0,44.0,ADJ,лучшим,23
14899,case,41.0,для,26,0.0,44.0,ADP,для,24
14900,amod,41.0,самый,26,0.0,44.0,ADJ,самой,25
14901,dobj,41.0,россия,23,0.0,44.0,NOUN,России,26
14902,punct,41.0,.,12,0.0,44.0,PUNCT,.,27
14903,case,41.0,в,3,0.0,45.0,ADP,В,1
14904,amod,41.0,украинск,3,0.0,45.0,ADJ,украинском,2
14905,nmod,41.0,болото,5,0.0,45.0,NOUN,болоте,3
14906,nsubj,41.0,мы,5,0.0,45.0,PRON,мы,4
14907,ROOT,41.0,мочь,0,0.0,45.0,VERB,можем,5
14908,xcomp,41.0,застрять,5,0.0,45.0,VERB,застрять,6
14909,case,41.0,на,8,0.0,45.0,ADP,на,7
14910,nmod,41.0,десятилетие,6,0.0,45.0,NOUN,десятилетия,8
14911,punct,41.0,.,5,0.0,45.0,PUNCT,.,9
14912,cc,41.0,и,2,0.0,46.0,CONJ,И,1
14913,ROOT,41.0,да,0,0.0,46.0,PART,да,2
14914,punct,41.0,",",2,0.0,46.0,PUNCT,",",3
14915,advmod,41.0,только,2,0.0,46.0,PART,только,4
14916,mark,41.0,что,6,0.0,46.0,SCONJ,что,5
14917,advcl,41.0,прочитать,2,0.0,46.0,VERB,прочитал,6
14918,dobj,41.0,статья,6,0.0,46.0,NOUN,статью,7
14919,punct,41.0,",",7,0.0,46.0,PUNCT,",",8
14920,advmod,41.0,где,10,0.0,46.0,ADV,где,9
14921,acl:relcl,41.0,есть,7,0.0,46.0,VERB,есть,10
14922,advmod,41.0,очень,12,0.0,46.0,ADV,очень,11
14923,amod,41.0,правильный,13,0.0,46.0,ADJ,правильная,12
14924,nsubj,41.0,мысль,10,0.0,46.0,NOUN,мысль,13
14925,case,41.0,через,15,0.0,46.0,ADP,через,14
14926,nmod,41.0,год,13,0.0,46.0,NOUN,год,15
14927,nummod,41.0,два,15,0.0,46.0,NUM,два,16
14928,nummod,41.0,три,19,0.0,46.0,NUM,три,17
14929,det,41.0,тот,19,0.0,46.0,DET,те,18
14930,appos,41.0,пацан,13,0.0,46.0,NOUN,пацаны,19
14931,nummod,41.0,1417,21,0.0,46.0,NUM,1417,20
14932,nmod,41.0,год,19,0.0,46.0,NOUN,лет,21
14933,punct,41.0,",",21,0.0,46.0,PUNCT,",",22
14934,nsubj,41.0,взросление,26,0.0,46.0,NOUN,взросление,23
14935,nmod,41.0,который,23,0.0,46.0,ADJ,которых,24
14936,advmod,41.0,сейчас,26,0.0,46.0,ADV,сейчас,25
14937,acl:relcl,41.0,происходить,19,0.0,46.0,VERB,происходит,26
14938,case,41.0,на,28,0.0,46.0,ADP,на,27
14939,nmod,41.0,фон,26,0.0,46.0,NOUN,фоне,28
14940,amod,41.0,нацистский,30,-1.0,46.0,ADJ,нацистской,29
14941,nmod,41.0,истерика,28,0.0,46.0,NOUN,истерики,30
14942,conj,41.0,получить,26,0.0,46.0,VERB,получат,31
14943,amod,41.0,избирательный,33,0.0,46.0,ADJ,избирательные,32
14944,nsubj,41.0,право,31,0.0,46.0,NOUN,права,33
14945,cc,41.0,и,26,0.0,46.0,CONJ,и,34
14946,conj,41.0,прийти,26,0.0,46.0,VERB,придут,35
14947,case,41.0,на,37,0.0,46.0,ADP,на,36
14948,nmod,41.0,выбор,35,0.0,46.0,NOUN,выборы,37
14949,punct,41.0,.,2,0.0,46.0,PUNCT,.,38
14950,advmod,41.0,как,4,0.0,47.0,ADV,Как,1
14951,advmod,41.0,только,3,0.0,47.0,PART,только,2
14952,nsubj,41.0,это,4,0.0,47.0,NOUN,это,3
14953,xcomp,41.0,произойти,7,0.0,47.0,VERB,произойдет,4
14954,nsubj,41.0,мы,7,0.0,47.0,PRON,мы,5
14955,neg,41.0,не,7,0.0,47.0,PART,не,6
14956,ROOT,41.0,узнать,0,0.0,47.0,VERB,узнаем,7
14957,dobj,41.0,украина,7,0.0,47.0,NOUN,Украину,8
14958,punct,41.0,.,7,0.0,47.0,PUNCT,.,9
14959,advmod,41.0,теперь,9,0.0,48.0,ADV,Теперь,1
14960,case,41.0,по,4,0.0,48.0,ADP,по,2
14961,amod,41.0,ближний,4,0.0,48.0,ADJ,Ближнему,3
14962,dobj,41.0,восток,9,0.0,48.0,NOUN,Востоку,4
14963,parataxis,41.0,судить,9,0.0,48.0,VERB,Судя,5
14964,case,41.0,по,7,0.0,48.0,ADP,по,6
14965,nmod,41.0,весь,5,0.0,48.0,NOUN,всему,7
14966,punct,41.0,",",7,0.0,48.0,PUNCT,",",8
14967,ROOT,41.0,наметиться,0,0.0,48.0,VERB,наметился,9
14968,nsubj,41.0,перелом,9,0.0,48.0,NOUN,перелом,10
14969,case,41.0,в,12,0.0,48.0,ADP,в,11
14970,nmod,41.0,борьба,10,0.0,48.0,NOUN,борьбе,12
14971,case,41.0,с,14,0.0,48.0,ADP,с,13
14972,dobj,41.0,иго,12,0.0,48.0,NOUN,ИГ,14
14973,punct,41.0,.,9,0.0,48.0,PUNCT,.,15
14974,nsubj,41.0,шейх,3,0.0,49.0,NOUN,Шейх,1
14975,dobj,41.0,альбагдасть,1,0.0,49.0,NOUN,альБагдади,2
14976,ROOT,41.0,выступить,0,0.0,49.0,VERB,выступил,3
14977,case,41.0,с,5,0.0,49.0,ADP,с,4
14978,dobj,41.0,обращение,3,0.0,49.0,NOUN,обращением,5
14979,cc,41.0,и,3,0.0,49.0,CONJ,и,6
14980,advmod,41.0,фактически,8,0.0,49.0,ADV,фактически,7
14981,conj,41.0,приказать,3,0.0,49.0,VERB,приказал,8
14982,det,41.0,свой,10,0.0,49.0,DET,своим,9
14983,nmod,41.0,сторонник,8,0.0,49.0,NOUN,сторонникам,10
14984,xcomp,41.0,готовиться,8,0.0,49.0,VERB,готовиться,11
14985,case,41.0,к,13,0.0,49.0,ADP,к,12
14986,dobj,41.0,переход,11,0.0,49.0,NOUN,переходу,13
14987,case,41.0,на,16,0.0,49.0,ADP,на,14
14988,amod,41.0,нелегальный,16,0.0,49.0,ADJ,нелегальное,15
14989,nmod,41.0,положение,13,0.0,49.0,NOUN,положение,16
14990,punct,41.0,.,3,0.0,49.0,PUNCT,.,17
14991,dobj,41.0,что,3,0.0,50.0,PRON,Что,1
14992,nsubj,41.0,это,3,0.0,50.0,NOUN,это,2
14993,ROOT,41.0,значит,0,0.0,50.0,VERB,значит,3
14994,punct,41.0,?,3,0.0,50.0,PUNCT,?,4
14995,nsubj,41.0,это,6,0.0,50.0,NOUN,Это,5
14996,nmod,41.0,значит,3,0.0,50.0,VERB,значит,6
14997,advmod,41.0,ровно,8,0.0,50.0,ADV,ровно,7
14998,dobj,41.0,то,6,0.0,50.0,NOUN,то,8
14999,advmod,41.0,же,8,0.0,50.0,PART,же,9
15000,amod,41.0,самый,8,0.0,50.0,ADJ,самое,10
15001,punct,41.0,",",10,0.0,50.0,PUNCT,",",11
15002,mark,41.0,что,16,0.0,50.0,SCONJ,что,12
15003,case,41.0,в,15,0.0,50.0,ADP,в,13
15004,det,41.0,свой,15,0.0,50.0,DET,свое,14
15005,nmod,41.0,время,16,0.0,50.0,NOUN,время,15
15006,advcl,41.0,значить,8,0.0,50.0,VERB,значила,16
15007,nsubj,41.0,победа,16,0.0,50.0,NOUN,победа,17
15008,nmod,41.0,американец,17,0.0,50.0,NOUN,американцев,18
15009,case,41.0,над,20,0.0,50.0,ADP,над,19
15010,dobj,41.0,талибан,17,0.0,50.0,NOUN,Талибаном,20
15011,advmod,41.0,только,22,0.0,50.0,PART,только,21
15012,det,41.0,этот,23,0.0,50.0,DET,эта,22
15013,nsubj,41.0,победа,24,0.0,50.0,NOUN,победа,23
15014,parataxis,41.0,достаться,16,0.0,50.0,VERB,досталась,24
15015,case,41.0,на,26,0.0,50.0,ADP,на,25
15016,nmod,41.0,порядок,24,0.0,50.0,NOUN,порядок,26
15017,amod,41.0,больший,28,0.0,50.0,ADJ,большей,27
15018,nmod,41.0,кровь,24,0.0,50.0,NOUN,кровью,28
15019,punct,41.0,.,3,0.0,50.0,PUNCT,.,29
15020,nsubj,41.0,мир,3,0.0,51.0,NOUN,Мира,1
15021,neg,41.0,не,3,0.0,51.0,PART,не,2
15022,ROOT,41.0,быть,0,0.0,51.0,VERB,будет,3
15023,punct,41.0,.,3,0.0,51.0,PUNCT,.,4
15024,amod,41.0,выпустить,2,0.0,52.0,VERB,Выпущенного,1
15025,dobj,41.0,джинн,4,0.0,52.0,NOUN,джинна,2
15026,neg,41.0,не,4,0.0,52.0,PART,не,3
15027,ROOT,41.0,загнать,0,0.0,52.0,VERB,загнать,4
15028,case,41.0,в,6,0.0,52.0,ADP,в,5
15029,nmod,41.0,бутылка,4,0.0,52.0,NOUN,бутылку,6
15030,punct,41.0,",",6,0.0,52.0,PUNCT,",",7
15031,cc,41.0,и,4,0.0,52.0,CONJ,и,8
15032,nsubj,41.0,ничто,11,0.0,52.0,PRON,ничего,9
15033,neg,41.0,не,11,0.0,52.0,PART,не,10
15034,conj,41.0,быть,4,0.0,52.0,VERB,будет,11
15035,advmod,41.0,так,11,0.0,52.0,ADV,так,12
15036,cc,41.0,как,12,0.0,52.0,SCONJ,как,13
15037,advmod,41.0,быть,12,0.0,52.0,AUX,было,14
15038,advmod,41.0,прежде,14,0.0,52.0,ADV,прежде,15
15039,punct,41.0,.,4,0.0,52.0,PUNCT,.,16
15040,advcl,41.0,потерять,4,0.0,53.0,VERB,Потеряв,1
15041,dobj,41.0,территория,1,0.0,53.0,NOUN,территорию,2
15042,nmod,41.0,иго,2,0.0,53.0,NOUN,ИГ,3
15043,ROOT,41.0,превратиться,0,0.0,53.0,VERB,превратится,4
15044,case,41.0,в,7,0.0,53.0,ADP,в,5
15045,amod,41.0,террористический,7,0.0,53.0,ADJ,террористическую,6
15046,nmod,41.0,организация,4,0.0,53.0,NOUN,организацию,7
15047,punct,41.0,",",7,0.0,53.0,PUNCT,",",8
15048,advmod,41.0,ещё,10,0.0,53.0,ADV,еще,9
15049,advmod,41.0,более,11,0.0,53.0,ADV,более,10
15050,acl,41.0,опасный,7,0.0,53.0,ADJ,опасную,11
15051,cc,41.0,чем,11,0.0,53.0,CONJ,чем,12
15052,advmod,41.0,алькаида,11,0.0,53.0,NOUN,АльКаида,13
15053,punct,41.0,",",13,0.0,53.0,PUNCT,",",14
15054,advmod,41.0,так,4,0.0,53.0,ADV,так,15
15055,mark,41.0,как,21,0.0,53.0,SCONJ,как,16
15056,nsubjpass,41.0,урок,21,0.0,53.0,NOUN,уроки,17
15057,amod,41.0,первое,20,0.0,53.0,ADJ,первого,18
15058,amod,41.0,большой,20,0.0,53.0,ADJ,большого,19
15059,dobj,41.0,джихад,17,0.0,53.0,NOUN,джихада,20
15060,acl,41.0,учесть,15,0.0,53.0,VERB,учтены,21
15061,cc,41.0,и,21,0.0,53.0,CONJ,и,22
15062,conj,41.0,усвоить,21,0.0,53.0,VERB,усвоены,23
15063,punct,41.0,.,4,0.0,53.0,PUNCT,.,24
15064,case,41.0,в,2,0.0,54.0,ADP,В,1
15065,nmod,41.0,сирия,14,0.0,54.0,NOUN,Сирии,2
15066,nmod,41.0,мир,2,0.0,54.0,NOUN,мира,3
15067,parataxis,41.0,видимо,8,0.0,54.0,ADV,видимо,4
15068,neg,41.0,не,8,0.0,54.0,PART,не,5
15069,cop,41.0,быть,8,0.0,54.0,AUX,будет,6
15070,advmod,41.0,долго,8,0.0,54.0,ADV,долго,7
15071,advmod,41.0,так,14,0.0,54.0,ADV,так,8
15072,mark,41.0,как,14,0.0,54.0,SCONJ,как,9
15073,advmod,41.0,слишком,11,0.0,54.0,ADV,слишком,10
15074,advmod,41.0,много,14,0.0,54.0,ADV,много,11
15075,dobj,41.0,интерес,11,0.0,54.0,NOUN,интересов,12
15076,advmod,41.0,там,14,0.0,54.0,ADV,там,13
15077,ROOT,41.0,столкнуться,0,0.0,54.0,VERB,столкнулось,14
15078,punct,41.0,.,14,0.0,54.0,PUNCT,.,15
15079,case,41.0,на,3,0.0,55.0,ADP,На,1
15080,det,41.0,наш,3,0.0,55.0,DET,наших,2
15081,nmod,41.0,глаз,4,0.0,55.0,NOUN,глазах,3
15082,ROOT,41.0,иметь,0,0.0,55.0,VERB,имеет,4
15083,dobj,41.0,место,4,0.0,55.0,NOUN,место,5
15084,nsubj,41.0,рецидив,4,0.0,55.0,VERB,рецидив,6
15085,amod,41.0,иракский,9,0.0,55.0,ADJ,иракской,7
15086,amod,41.0,религиозный,9,0.0,55.0,ADJ,религиозной,8
15087,dobj,41.0,резня,6,-1.0,55.0,NOUN,резни,9
15088,amod,41.0,20052008,11,0.0,55.0,NUM,20052008,10
15089,nmod,41.0,год,9,0.0,55.0,NOUN,годов,11
15090,punct,41.0,",",11,0.0,55.0,PUNCT,",",12
15091,advmod,41.0,только,14,0.0,55.0,PART,только,13
15092,amod,41.0,выплеснуть,9,0.0,55.0,VERB,выплеснувшей,14
15093,case,41.0,за,16,0.0,55.0,ADP,за,15
15094,nmod,41.0,предел,14,0.0,55.0,NOUN,пределы,16
15095,nmod,41.0,страна,16,0.0,55.0,NOUN,страны,17
15096,punct,41.0,.,4,0.0,55.0,PUNCT,.,18
15097,amod,41.0,суннистский,2,0.0,56.0,ADJ,Суннистские,1
15098,nsubj,41.0,государство,7,0.0,56.0,NOUN,государства,2
15099,cc,41.0,чем,7,0.0,56.0,CONJ,чем,3
15100,advmod,41.0,далёкий,7,0.0,56.0,ADV,дальше,4
15101,dobj,41.0,тем,7,0.0,56.0,NOUN,тем,5
15102,advmod,41.0,большой,7,0.0,56.0,ADV,больше,6
15103,ROOT,41.0,готовый,0,0.0,56.0,ADJ,готовы,7
15104,case,41.0,на,9,0.0,56.0,ADP,на,8
15105,dobj,41.0,весь,7,0.0,56.0,NOUN,все,9
15106,mark,41.0,чтобы,11,0.0,56.0,SCONJ,чтобы,10
15107,advcl,41.0,остановить,26,0.0,56.0,VERB,остановить,11
15108,dobj,41.0,иран,11,0.0,56.0,NOUN,Иран,12
15109,cc,41.0,и,12,0.0,56.0,CONJ,и,13
15110,amod,41.0,шиитский,15,0.0,56.0,ADJ,шиитский,14
15111,conj,41.0,ирак,12,0.0,56.0,NOUN,Ирак,15
15112,amod,41.0,люба,17,0.0,56.0,ADJ,любой,16
15113,dobj,41.0,цена,26,0.0,56.0,NOUN,ценой,17
15114,advmod,41.0,так,20,0.0,56.0,ADV,так,18
15115,mwe,41.0,что,18,0.0,56.0,PRON,что,19
15116,dobj,41.0,убежище,17,0.0,56.0,NOUN,убежища,20
15117,case,41.0,для,23,0.0,56.0,ADP,для,21
15118,amod,41.0,кровавый,23,0.0,56.0,ADJ,кровавых,22
15119,nmod,41.0,палач,17,0.0,56.0,NOUN,палачей,23
15120,dobj,41.0,иго,23,0.0,56.0,NOUN,ИГ,24
15121,advmod,41.0,всегда,26,0.0,56.0,ADV,всегда,25
15122,conj,41.0,найтись,7,0.0,56.0,VERB,найдутся,26
15123,punct,41.0,.,7,0.0,56.0,PUNCT,.,27
15124,nsubj,41.0,опыт,4,0.0,57.0,NOUN,Опыт,1
15125,amod,41.0,иго,1,0.0,57.0,DET,ИГ,2
15126,cop,41.0,это,4,0.0,57.0,NOUN,это,3
15127,ROOT,41.0,опыт,0,0.0,57.0,NOUN,опыт,4
15128,dobj,41.0,джихад,4,0.0,57.0,NOUN,джихада,5
15129,advmod,41.0,принципиально,7,0.0,57.0,ADV,принципиально,6
15130,amod,41.0,новое,8,0.0,57.0,ADJ,нового,7
15131,nmod,41.0,тип,5,0.0,57.0,NOUN,типа,8
15132,punct,41.0,",",8,0.0,57.0,PUNCT,",",9
15133,conj,41.0,джихад,8,0.0,57.0,NOUN,джихада,10
15134,punct,41.0,",",10,0.0,57.0,PUNCT,",",11
15135,case,41.0,в,13,0.0,57.0,ADP,в,12
15136,nmod,41.0,который,16,0.0,57.0,ADJ,котором,13
15137,amod,41.0,массовый,15,0.0,57.0,ADJ,массовый,14
15138,nsubjpass,41.0,шахидизм,16,0.0,57.0,NOUN,шахидизм,15
